Family	Count	Hits	TotMarkerLength
gb|BAG33043_1|ARO_3003920|pgpB__Porphyromonas_gingivalis_ATCC_33277_	0.0	0	236
gb|BAG55487_1|ARO_3002735|QnrB20__Escherichia_coli_	0.0	0	33
gb|BAG75524_1|ARO_3003954|efmA__Enterococcus_faecium_	0.0	0	254
gb|BAH66386_1|ARO_3002574|AAC(6_)-Iaf__Pseudomonas_aeruginosa_	0.0	0	68
gb|BAI83385_1|ARO_3003440|mecB__Macrococcus_caseolyticus_	0.0	0	300
gb|BAI94487_1|ARO_3001177|SHV-133__Klebsiella_pneumoniae_	0.0	0	34
gb|BAJ09383_1|ARO_3003046|qacA__Staphylococcus_aureus_	0.0	0	68
gb|BAJ10053_1|ARO_3002874|FosC2__Escherichia_coli_	0.0	0	74
gb|BAJ14288_1|ARO_3002270|IND-15__Chryseobacterium_indologenes_	0.0	0	34
gb|BAJ17544_1|ARO_3002069|CMY-59__Escherichia_coli_	0.0	0	14
gb|BAL14456_1|ARO_3000854|SMB-1_beta-lactamase__Serratia_marcescens_	0.0	0	268
gb|BAL43359|ARO_3003742|mphG__Photobacterium_damselae_subsp__damselae_	0.7990370611896453	14	272
gb|BAL43360|ARO_3003745|mefC__Photobacterium_damselae_subsp__damselae_	0.37636517555418564	9	300
gb|BAL68178_1|ARO_3001057|TEM-198__Klebsiella_pneumoniae_	0.0	0	33
gb|BAL75272_1|ARO_3000856|BJP-1_beta-lactamase__Bradyrhizobium_sp__S23321_	0.0	0	232
gb|BAM10414_1|ARO_3003039|oprA__Pseudomonas_aeruginosa_	0.0	0	300
gb|BAM28879_1|ARO_3001204|SHV-167__Klebsiella_pneumoniae_	0.0	0	34
gb|BAM46120_1|ARO_3003677|AAC(6_)-Iaj__Pseudomonas_aeruginosa_	0.0	0	124
gb|BAM62793_1|ARO_3002233|IMP-42__Acinetobacter_soli_	0.0	0	34
gb|BAM73613_1|ARO_3004106|TMB-2__Acinetobacter_courvalinii_	0.0	0	33
gb|BAM76830_1|ARO_3002993|AQU-1__Aeromonas_dhakensis_	0.0	0	95
gb|BAM98935_1|ARO_3002234|IMP-43__Pseudomonas_aeruginosa_	0.0	0	33
gb|BAN04737_1|ARO_3002774|QnrB61__Citrobacter_braakii_	0.0	0	33
gb|BAN04743_1|ARO_3002773|QnrB60__Citrobacter_freundii_	0.0	0	33
gb|BAO05497_1|ARO_3002071|CMY-110__Escherichia_coli_	0.0	0	68
gb|BAO09635_1|ARO_3001557|OXA-371__Acinetobacter_baumannii_	0.0	0	34
gb|BAO21229_1|ARO_3003199|AAC(6_)-Iak__Stenotrophomonas_maltophilia_	0.0	0	43
gb|BAO79432_1|ARO_3000785|cmeC__Campylobacter_jejuni_subsp__jejuni_	0.0	0	210
gb|BAO79439_1|ARO_3002362|NDM-12__Escherichia_coli_	0.0	0	34
gb|BAO79518_1|ARO_3003207|FosK__Acinetobacter_soli_	0.0	0	132
gb|BAP18892_1|ARO_3003210|FosA4__Escherichia_coli_	0.0	0	34
gb|BAP28835_1|ARO_3003116|OXA-420__Acinetobacter_baumannii_	0.0	0	34
gb|BAP34782_1|ARO_3002008|CTX-M-151__Salmonella_enterica_	0.0	0	141
gb|BAP68758_1|ARO_3001855|ACT-35__Enterobacter_cloacae_	0.0	0	34
gb|BAQ56016_1|ARO_3003659|IMP-51__Pseudomonas_aeruginosa_	0.0	0	33
gb|BAR45714_1|ARO_3003610|OXA-454__Delftia_acidovorans_	0.0	0	68
gb|CAA01212_1|ARO_3000363|EreB__Escherichia_coli_	0.0	0	300
gb|CAA03986_1|ARO_3000343|tap__Mycobacterium_fortuitum_	0.0	0	180
gb|CAA06311_1|ARO_3001869|CTX-M-6__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	33
gb|CAA06312_1|ARO_3001870|CTX-M-7__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	33
gb|CAA09666|ARO_3004122|Klebsiella_pneumoniae_OmpK37__Klebsiella_pneumoniae_	0.7065559198482512	2	43
gb|CAA11473_1|ARO_3002678|catB6__Pseudomonas_aeruginosa_	0.0	0	102
gb|CAA11706_1|ARO_3001303|ErmO__Streptomyces_ambofaciens_	0.0	0	45
gb|CAA11707_1|ARO_3000463|gimA__Streptomyces_ambofaciens_	0.0	0	78
gb|CAA23899_1|ARO_3002683|catI__Escherichia_coli_	0.0	0	33
gb|CAA24743_1|ARO_3002655|APH(4)-Ia__Escherichia_coli_	0.0	0	300
gb|CAA25854_1|ARO_3002659|APH(6)-Ic__Escherichia_coli_	0.0	0	220
gb|CAA26235_1|ARO_3003061|viomycin_phosphotransferase__Streptomyces_vinaceus_	0.0	0	239
gb|CAA27061_1|ARO_3002648|APH(3_)-IVa__Bacillus_circulans_	0.0	0	249
gb|CAA27276_1|ARO_3002661|APH(7__)-Ia__Streptomyces_hygroscopicus_	0.0	0	300
gb|CAA29136_1|ARO_3002658|APH(6)-Ib__Streptomyces_glaucescens_	0.0	0	150
gb|CAA29819_1|ARO_3002877|BcI__Bacillus_cereus_	0.0	0	12
gb|CAA30578_1|ARO_3002652|APH(3_)-VIa__Acinetobacter_baumannii_	0.0	0	33
gb|CAA30695_1|ARO_3002685|catIII__Plasmid_R387_	0.0	0	182
gb|CAA31895_1|ARO_3002533|AAC(3)-IIa__Plasmid_pWP113a_	0.0	0	22
gb|CAA33795_1|ARO_3003563|RCP-1__Rhodobacter_capsulatus_	0.0	0	267
gb|CAA37052_1|ARO_3002995|ROB-1__Mannheimia_haemolytica_	0.0	0	271
gb|CAA37477_1|ARO_3002891|otr(A)__Streptomyces_rimosus_	0.0	0	300
gb|CAA37605_1|ARO_3002638|APH(3__)-Ia__Streptomyces_griseus_	0.0	0	117
gb|CAA37699_1|ARO_3003565|r39_beta-lactamase__Actinomadura_sp__R39_	0.0	0	164
gb|CAA37806_1|ARO_3002684|catII__Haemophilus_influenzae_	0.0	0	138
gb|CAA38525_1|ARO_3002535|AAC(3)-IIc__Escherichia_coli_	0.0	0	10
gb|CAA39038_1|ARO_3002553|AAC(6_)-If__Enterobacter_cloacae_	0.0	0	123
gb|CAA39184_1|ARO_3002536|AAC(3)-IIIa__Pseudomonas_aeruginosa_	0.0	0	253
gb|CAA40146_1|ARO_3002997|LCR-1__Pseudomonas_aeruginosa_	0.0	0	102
gb|CAA41211_1|ARO_3001400|OXA-5__Pseudomonas_aeruginosa_	0.0	1	102
gb|CAA42594_1|ARO_3002690|cml__Streptomyces_lividans_1326_	0.0	0	88
gb|CAA43218_1|ARO_3002670|cat__Staphylococcus_aureus_	0.0	0	34
gb|CAA44667_1|ARO_3001305|ErmU__Streptomyces_lincolnensis_	0.0	0	234
gb|CAA45050_1|ARO_3002828|srmB__Streptomyces_ambofaciens_	0.0	0	270
gb|CAA52372_1|ARO_3002656|APH(4)-Ib__Burkholderia_pseudomallei_	0.0	0	300
gb|CAA52904_1|ARO_3002688|catS__Streptococcus_pyogenes_	0.0	0	32
gb|CAA53189|ARO_3000521|mupA__Staphylococcus_aureus_	0.0	0	300
gb|CAA53242_1|ARO_3001402|OXA-7__Escherichia_coli_	0.0	0	68
gb|CAA54602_1|ARO_3002155|FOX-1__Klebsiella_pneumoniae_	0.0	0	34
gb|CAA55007_1|ARO_3001857|LAT-1__Klebsiella_pneumoniae_	0.0	0	34
gb|CAA56561_1|ARO_3003553|CepS_beta-lactamase__Aeromonas_sobria_	0.0	0	83
gb|CAA62365_1|ARO_3002645|APH(3_)-IIb__Pseudomonas_aeruginosa_	0.0	2	182
gb|CAA63498_2|ARO_3002670|cat__Enterococcus_faecalis_	0.0	0	34
gb|CAA63714_1|ARO_3002364|PER-2__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	22
gb|CAA64891_1|ARO_3000812|mtrE__Neisseria_gonorrhoeae_	0.0	0	300
gb|CAA65888_1|ARO_3001043|TEM-178__Serratia_marcescens_	0.0	0	102
gb|CAA66307_2|ARO_3000592|ErmN__Streptomyces_fradiae_	0.0	0	291
gb|CAA66659_1|ARO_3000911|TEM-42__Pseudomonas_aeruginosa_	0.0	0	33
gb|CAA68516_1|ARO_3002657|APH(6)-Ia__Streptomyces_griseus_	0.0	0	143
gb|CAA71324_1|ARO_3000918|TEM-49__Escherichia_coli_	0.0	0	33
gb|CAA71325_1|ARO_3002156|FOX-2__Escherichia_coli_	0.0	0	68
gb|CAA71441_1|ARO_3003095|imiS__Aeromonas_veronii_	0.0	0	68
gb|CAA71947_1|ARO_3002157|FOX-3__Klebsiella_oxytoca_	0.0	0	33
gb|CAA74573_1|ARO_3001867|CTX-M-4__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	34
gb|CAA75402_1|ARO_3002015|CMY-4__Proteus_mirabilis_	0.0	0	33
gb|CAA75663_1|ARO_3000175|tet(H)__Pasteurella_multocida_	0.0	0	127
gb|CAA76795_1|ARO_3000893|TEM-22__Klebsiella_pneumoniae_	0.0	0	33
gb|CAA77936_1|ARO_3004039|Escherichia_coli_emrE__Escherichia_coli_	0.0	1	75
gb|CAA78046_1|ARO_3002701|Rhodococcus_fascians_cmr__Rhodococcus_fascians_	0.0	0	132
gb|CAA79727_1|ARO_3000191|tetQ__Bacteroides_fragilis_	33.76223688149502	632	300
gb|CAA79966_1|ARO_3003665|NmcR__Enterobacter_cloacae_	0.0	0	257
gb|CAA79967_1|ARO_3003589|NmcA_beta-lactamase__Enterobacter_cloacae_	0.0	0	34
gb|CAA82281_1|ARO_3002379|SME-1__Serratia_marcescens_	0.0	0	34
gb|CAA83855_1|ARO_3000380|FosC__Pseudomonas_syringae_	0.0	0	182
gb|CAA88265_1|ARO_3002898|SAT-3__Escherichia_coli_	0.0	0	180
gb|CAA90432_1|ARO_3003026|fusH__Streptomyces_lividans_	0.0	0	296
gb|CAA90683_1|ARO_3003012|dfrA13__Escherichia_coli_	0.0	0	34
gb|CAA91010_1|ARO_3002559|AAC(6_)-Ip__Citrobacter_freundii_	0.0	0	14
gb|CAB12108_2|ARO_3003059|tmrB__Bacillus_subtilis_subsp__subtilis_str__168_	0.0	0	152
gb|CAB13166_1|ARO_3003063|ykkC__Bacillus_subtilis_subsp__subtilis_str__168_	0.0	0	112
gb|CAB13167_1|ARO_3003064|ykkD__Bacillus_subtilis_subsp__subtilis_str__168_	0.0	0	74
gb|CAB14620_1|ARO_3002627|aadK__Bacillus_subtilis_subsp__subtilis_str__168_	0.0	0	201
gb|CAB36902_1|ARO_3002017|CMY-6__Escherichia_coli_	0.0	0	33
gb|CAB42615_1|ARO_3002394|OXY-1-6__Klebsiella_oxytoca_	0.0	0	34
gb|CAB46491_1|ARO_3001815|ACC-1__Klebsiella_pneumoniae_	0.0	0	33
gb|CAB51471_1|ARO_3004359|ACI-1__Acidaminococcus_fermentans_	0.14618398341687955	3	257
gb|CAB60001_1|ARO_3000326|ErmE__Saccharopolyspora_erythraea_NRRL_2338_	0.0	0	300
gb|CAB65358_1|ARO_3000943|TEM-77__Proteus_mirabilis_	0.0	0	33
gb|CAB75346_1|ARO_3000582|L1_beta-lactamase__Stenotrophomonas_maltophilia_	0.0	0	228
gb|CAB82578_1|ARO_3002183|MOX-2__Klebsiella_pneumoniae_	0.0	0	34
gb|CAB89086_1|ARO_3002158|FOX-4__Escherichia_coli_	0.0	0	68
gb|CAB92324_1|ARO_3000935|TEM-68__Klebsiella_pneumoniae_	0.0	0	34
gb|CAB94707_1|ARO_3002193|IMP-2__Acinetobacter_baumannii_	0.0	0	34
gb|CAB96921_1|ARO_3000606|FEZ-1_beta-lactamase__Fluoribacter_gormanii_	0.0	0	167
gb|CAC04522_1|ARO_3002514|OCH-1__Ochrobactrum_anthropi_	0.0	0	33
gb|CAC14594_1|ARO_3003055|smeD__Stenotrophomonas_maltophilia_	0.0	0	194
gb|CAC14595_1|ARO_3003056|smeE__Stenotrophomonas_maltophilia_	0.0	0	177
gb|CAC14596_1|ARO_3003057|smeF__Stenotrophomonas_maltophilia_	0.0	0	300
gb|CAC17622_1|ARO_3002515|OCH-2__Ochrobactrum_anthropi_	0.0	0	68
gb|CAC17623_1|ARO_3002516|OCH-3__Ochrobactrum_anthropi_	0.0	0	68
gb|CAC19929_1|ARO_3002854|dfrA1__Campylobacter_jejuni_	0.43480364298353924	1	30
gb|CAC33832_1|ARO_3000851|THIN-B_beta-lactamase__Janthinobacterium_lividum_	0.0	0	278
gb|CAC35728_1|ARO_3001424|OXA-29__Fluoribacter_gormanii_	0.0	0	148
gb|CAC41008_1|ARO_3004041|Klebsiella_pneumoniae_acrA__Klebsiella_pneumoniae_	0.4037462399132864	1	29
gb|CAC41371_2|ARO_3000196|tet32__Clostridiaceae_bacterium_K10_	2.2723336883311713	20	155
gb|CAC43229_1|ARO_3000952|TEM-85__Klebsiella_pneumoniae_	0.0	0	33
gb|CAC43230_1|ARO_3000953|TEM-86__Klebsiella_pneumoniae_	0.0	0	33
gb|CAC80727_1|ARO_3000476|tet(31)__Aeromonas_salmonicida_subsp__salmonicida_	0.0	0	300
gb|CAC81324_1|ARO_3003015|dfrA19__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	172
gb|CAC84275_1|ARO_3002670|cat__Staphylococcus_aureus_	0.0	0	16
gb|CAC87665_1|ARO_3000855|CAU-1_beta-lactamase__Caulobacter_vibrioides_	0.0	0	218
gb|CAD08929_1|ARO_3001883|CTX-M-21__Escherichia_coli_	0.0	0	21
gb|CAD12227_2|ARO_3000478|tet(33)__Corynebacterium_glutamicum_	0.0	0	218
gb|CAD12765_1|ARO_3002203|IMP-12__Pseudomonas_putida_	0.0	0	102
gb|CAD31707_1|ARO_3002691|Salmonella_enterica_cmlA__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	68
gb|CAD32564_1|ARO_3001769|OXA-42__Burkholderia_pseudomallei_	0.0	0	33
gb|CAD37801_1|ARO_3003793|SPM-1__Pseudomonas_aeruginosa_	0.0	0	276
gb|CAD53575_1|ARO_3002531|AAC(3)-Ic__Pseudomonas_aeruginosa_	0.0	0	89
gb|CAD55718_1|ARO_3000197|tet36__Bacteroides_coprosuis_DSM_18011_	0.0	0	300
gb|CAD58780_1|ARO_3001794|OXA-45__Pseudomonas_aeruginosa_	0.0	0	239
gb|CAD61201_1|ARO_3002277|VIM-7__Pseudomonas_aeruginosa_	0.0	0	79
gb|CAD69003_1|ARO_3003094|imiH__Aeromonas_hydrophila_	0.0	0	34
gb|CAD70268_1|ARO_3002704|fexA__Staphylococcus_lentus_	0.0	0	300
gb|CAD80251_1|ARO_3002204|IMP-13__Pseudomonas_aeruginosa_	0.0	0	33
gb|CAD91132_1|ARO_3002839|lnuF__Escherichia_coli_	0.0	1	102
gb|CAD99015_1|ARO_3002611|aadA11__Escherichia_coli_	0.0	0	102
gb|CAE00499_1|ARO_3003835|cdeA__Clostridium_difficile_	0.0	0	300
gb|CAE48334_1|ARO_3002207|IMP-16__Pseudomonas_aeruginosa_	0.0	0	33
gb|CAE48335_2|ARO_3002599|AAC(6_)-30_AAC(6_)-Ib__fusion_protein__Pseudomonas_aeruginosa_	0.0	0	124
gb|CAE50925_1|ARO_3002589|AAC(6_)-Iid__Enterococcus_hirae_	0.0	0	74
gb|CAE50926_1|ARO_3002590|AAC(6_)-Iih__Enterococcus_durans_	0.0	0	91
gb|CAE51638_1|ARO_3002641|APH(3_)-Ia__Serratia_marcescens_	0.0	1	245
gb|CAE51745_1|ARO_3000168|tet(D)__Serratia_marcescens_	0.0	0	96
gb|CAE53424_1|ARO_3003016|dfrA20__Pasteurella_multocida_	0.0	0	154
gb|CAF05908_1|ARO_3000845|GIM-1__Pseudomonas_aeruginosa_	0.0	0	34
gb|CAG25812_2|ARO_3002418|OKP-A-1__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG25813_2|ARO_3002434|OKP-B-1__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG25814_1|ARO_3002463|LEN-13__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG25815_2|ARO_3002419|OKP-A-2__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG25817_1|ARO_3002462|LEN-12__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG25828_1|ARO_3002461|LEN-11__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG25834_1|ARO_3002459|LEN-9__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG25835_1|ARO_3002458|LEN-8__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG27800_1|ARO_3003203|TLA-2__uncultured_bacterium_	0.0	0	268
gb|CAG28256_1|ARO_3002160|FOX-7__Klebsiella_pneumoniae_	0.0	0	33
gb|CAG34233_2|ARO_3003019|dfrA23__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	169
gb|CAH14032_1|ARO_3004099|LpeA__Legionella_pneumophila_str__Paris_	0.0	0	300
gb|CAH14033_1|ARO_3004100|LpeB__Legionella_pneumophila_str__Paris_	0.0	0	300
gb|CAI29263_1|ARO_3000994|TEM-130__Klebsiella_pneumoniae_	0.0	0	34
gb|CAI30650_2|ARO_3001116|SHV-61__Klebsiella_pneumoniae_	0.0	0	33
gb|CAI43419_1|ARO_3002412|OXY-5-2__Klebsiella_oxytoca_	0.0	0	34
gb|CAI43424_1|ARO_3002415|OXY-6-3__Klebsiella_oxytoca_	0.0	0	33
gb|CAI47810_1|ARO_3003110|catB10__Pseudomonas_aeruginosa_	0.0	0	45
gb|CAI57696_1|ARO_3002614|aadA14__Pasteurella_multocida_	0.0	0	230
gb|CAI99385_1|ARO_3002856|dfrA24__Escherichia_coli_	0.0	0	185
gb|CAJ19601_1|ARO_3002421|OKP-A-4__Klebsiella_pneumoniae_	0.0	0	33
gb|CAJ19602_1|ARO_3002422|OKP-A-5__Klebsiella_pneumoniae_	0.0	0	33
gb|CAJ19603_1|ARO_3002423|OKP-A-6__Klebsiella_pneumoniae_	0.0	0	34
gb|CAJ19605_1|ARO_3002424|OKP-A-7__Klebsiella_pneumoniae_	0.0	0	34
gb|CAJ19606_1|ARO_3002425|OKP-A-8__Klebsiella_pneumoniae_	0.0	0	33
gb|CAJ19608_1|ARO_3002427|OKP-A-10__Klebsiella_pneumoniae_	0.0	0	34
gb|CAJ19610_1|ARO_3002435|OKP-B-2__Klebsiella_pneumoniae_	0.0	0	33
gb|CAJ19620_1|ARO_3002444|OKP-B-11__Klebsiella_pneumoniae_	0.0	0	33
gb|CAJ32372_1|ARO_3001015|TEM-148__Escherichia_coli_	0.0	0	33
gb|CAJ32373_2|ARO_3002262|IND-6__Chryseobacterium_indologenes_	0.0	0	102
gb|CAJ32491_1|ARO_3002622|aadA6_aadA10__Pseudomonas_aeruginosa_	0.0	0	34
gb|CAJ32504_1|ARO_3002606|aadA6__Pseudomonas_aeruginosa_	0.0	0	33
gb|CAJ47128_2|ARO_3001127|SHV-73__Klebsiella_pneumoniae_	0.0	0	34
gb|CAJ47129_2|ARO_3001128|SHV-74__Klebsiella_pneumoniae_	0.0	0	33
gb|CAJ47137_2|ARO_3001136|SHV-82__Klebsiella_pneumoniae_	0.0	0	33
gb|CAJ51085_1|ARO_3000319|mphC__Staphylococcus_equorum_	0.0	0	123
gb|CAJ67339_1|ARO_3000186|tetM__Clostridium_difficile_630_	0.0	0	61
gb|CAJ77817_2|ARO_3001438|OXA-100__Acinetobacter_baumannii_	0.0	0	33
gb|CAJ77855_1|ARO_3000779|adeH__Acinetobacter_baumannii_AYE_	0.0	0	220
gb|CAJ77856_1|ARO_3000777|adeF__Acinetobacter_baumannii_AYE_	0.0	2	171
gb|CAJ77857_1|ARO_3000778|adeG__Acinetobacter_baumannii_AYE_	0.0	0	265
gb|CAK12750_1|ARO_3002619|aadA22__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_	0.0	0	33
gb|CAK55557_1|ARO_3002585|AAC(6_)-31__Pseudomonas_putida_	0.0	0	31
gb|CAL08007_1|ARO_3001001|TEM-137__Shigella_sonnei_	0.0	0	33
gb|CAL25116_3|ARO_3003854|ADC-8__Acinetobacter_sp__ADP1_	0.0	0	295
gb|CAL30186_1|ARO_3002699|cmlB1__Bordetella_bronchiseptica_	0.0	0	186
gb|CAL44992_1|ARO_3002835|lnuA__Staphylococcus_chromogenes_	0.0	0	65
gb|CAL48457_1|ARO_3002857|dfrA26__Escherichia_coli_	0.0	0	152
gb|CAL64019_1|ARO_3003441|cfrA__Staphylococcus_warneri_	0.0	0	236
gb|CAO83029_1|ARO_3002288|VIM-18__Pseudomonas_aeruginosa_	0.0	0	34
gb|CAP12349_2|ARO_3002468|LEN-21__Klebsiella_pneumoniae_	0.0	0	34
gb|CAP12352_2|ARO_3002471|LEN-24__Klebsiella_pneumoniae_	0.0	0	33
gb|CAP12354_2|ARO_3002429|OKP-A-12__Klebsiella_pneumoniae_	0.0	0	33
gb|CAP60699_1|ARO_3002049|CMY-38__Proteus_mirabilis_	0.0	0	33
gb|CAP69659_1|ARO_3003017|dfrA21__Salmonella_enterica_subsp__enterica_serovar_Bredeney_	2.6088218579012326	1	34
gb|CAP69660_1|ARO_3001811|OXA-129__Salmonella_enterica_subsp__enterica_serovar_Bredeney_	0.0	0	68
gb|CAQ03504_1|ARO_3001337|SHV-99__Klebsiella_pneumoniae_	0.0	0	34
gb|CAQ03505_1|ARO_3001338|SHV-100__Klebsiella_pneumoniae_	0.0	0	34
gb|CAQ42480_1|ARO_3001938|CTX-M-77__Kluyvera_ascorbata_	0.0	0	34
gb|CAQ42481_2|ARO_3001939|CTX-M-78__Kluyvera_georgiana_	0.0	0	33
gb|CAQ51348_1|ARO_3001451|OXA-139__Acinetobacter_baumannii_	0.0	0	34
gb|CAQ53840_1|ARO_3000853|AIM-1__Pseudomonas_aeruginosa_	0.0	0	252
gb|CAX16467_1|ARO_3003018|dfrA22__uncultured_bacterium_	0.0	0	33
gb|CAX52582_1|ARO_3003324|Bacillus_subtilis_mprF__Bacillus_subtilis_subsp__subtilis_str__168_	0.0	0	207
gb|CAZ48628_1|ARO_3002852|arr-7__Pseudomonas_aeruginosa_	0.0	0	102
gb|CBB16411_1|ARO_3002056|CMY-45__Proteus_mirabilis_	0.0	0	68
gb|CBH19182_1|ARO_3002057|CMY-46__Escherichia_coli_	0.0	0	34
gb|CBH51823_1|ARO_3000556|tet44__Campylobacter_fetus_subsp__fetus_	0.22312292205734252	1	119
gb|CBH51824_1|ARO_3002629|ANT(6)-Ib__Campylobacter_fetus_subsp__fetus_	0.0	1	172
gb|CBI75447_1|ARO_3002061|CMY-50__Escherichia_coli_	0.0	0	34
gb|CBL58181_1|ARO_3003918|apmA__Staphylococcus_aureus_	0.0	0	274
gb|CBL80435_1|ARO_3002869|dfrK__Staphylococcus_aureus_	0.0	0	25
gb|CBL80615_1|ARO_3001955|CTX-M-95__Kluyvera_ascorbata_	0.0	0	33
gb|CBY77552_1|ARO_3003106|Erm(42)__Pasteurella_multocida_	0.0	0	300
gb|CBY88983_1|ARO_3002833|vgaE__Staphylococcus_aureus_subsp__aureus_ST398_	0.0	0	295
gb|CCA94649_1|ARO_3001488|OXA-216__Acinetobacter_baumannii_	0.0	0	34
gb|CCE73593_2|ARO_3001503|OXA-258__Achromobacter_ruhlandii_	0.0	0	51
gb|CCF55073_1|ARO_3003205|Erm(43)__Staphylococcus_lentus_	0.0	0	154
gb|CCK86741_1|ARO_3001835|ACT-13__Enterobacter_asburiae_	0.0	0	33
gb|CCP42991_1|ARO_3002525|AAC(2_)-Ic__Mycobacterium_tuberculosis_H37Rv_	0.0	0	67
gb|CCP44758_1|ARO_3000392|Erm(37)__Mycobacterium_tuberculosis_H37Rv_	0.0	0	156
gb|CCP46065_1|ARO_3000816|mtrA__Mycobacterium_tuberculosis_H37Rv_	0.9830343232671321	4	22
gb|CCP46182_1|ARO_3003035|mfpA__Mycobacterium_tuberculosis_H37Rv_	0.0	0	94
gb|CCQ22388_1|ARO_3000421|norB__Listeria_monocytogenes_	0.0	0	297
gb|CCW28916_1|ARO_3001504|OXA-309__Acinetobacter_johnsonii_	0.0	0	33
gb|CDL68900_1|ARO_3002143|DHA-12__Proteus_mirabilis_	0.0	0	33
gb|CDN33426_1|ARO_3001394|TEM-217__Enterobacter_cloacae_	0.0	0	33
gb|CDN33427_1|ARO_3001351|SHV-183__Enterobacter_cloacae_	0.0	0	34
gb|CDO61513_1|ARO_3003948|efrA__Enterococcus_faecium_	0.0	0	133
gb|CDO61516_1|ARO_3003949|efrB__Enterococcus_faecium_	0.0	0	144
gb|CEA29750_1|ARO_3003154|SHV-187__Klebsiella_pneumoniae_	0.0	0	33
gb|CEA29751_1|ARO_3003155|SHV-188__Klebsiella_pneumoniae_	0.0	0	34
gb|CEA29752_1|ARO_3003173|MIR-17__Enterobacter_cloacae_	0.0	0	33
gb|CUU67654_1|ARO_3003971|erm(44)__Staphylococcus_saprophyticus_	0.0	0	169
gb|CWV56762_1|ARO_3000198|FosX__Listeria_monocytogenes_	0.0	0	104
gb|EEL41021_1|ARO_3003072|Bacillus_Cluster_A_intrinsic_mph__Bacillus_cereus_Rock3-29_	0.0	0	92
gb|EEX02086|ARO_3004089|ANT(3__)-IIa__Acinetobacter_baumannii_ATCC_19606_	0.0	0	196
gb|EFF04178_1|ARO_3000309|emrD__Escherichia_coli_B185_	2.6088218579012326	2	102
gb|EGP45230|ARO_3004142|OprZ__Achromobacter_insuavis_AXX-A_	0.0	0	281
gb|EGP45231_1|ARO_3004144|AxyY__Achromobacter_insuavis_AXX-A_	0.0	0	253
gb|EGP45232_2|ARO_3004143|AxyX__Achromobacter_insuavis_AXX-A_	0.0	0	283
gb|ENU37733|ARO_3004091|ANT(3__)-IIc__Acinetobacter_parvus_DSM_16617___CIP_108168_	0.0	0	150
gb|ENU91137|ARO_3004090|ANT(3__)-IIb__Acinetobacter_sp__NIPH_758_	0.0	0	161
gb|ENV34035|ARO_3004087|APH(3_)-IX__Acinetobacter_gerneri_DSM_14967___CIP_107464_	0.0	0	243
gb|EOD99669_1|ARO_3002875|dfrE__Enterococcus_faecalis_EnGen0074_	0.0	0	133
gb|EOO80837_1|ARO_3003767|Bacillus_Cluster_B_intrinsic_mph__Bacillus_cereus_K-5975c_	0.0	0	206
gb|EPF73263|ARO_3004086|APH(3_)-VIII__Acinetobacter_rudis_CIP_110305_	0.0	0	214
gb|FAA00064_1|ARO_3003021|dfrB2__Escherichia_coli_	0.0	0	21
gb|KIX81495_1|ARO_3002813|lmrB__Bacillus_subtilis_	0.0	0	206
gb|KKE03230_1|ARO_3004113|FosA7__Salmonella_enterica_subsp__enterica_serovar_Heidelberg_	0.0	0	60
gb|NP_207972_1|ARO_3003964|hp1181__Helicobacter_pylori_26695_	0.0	0	300
gb|NP_207975_1|ARO_3003965|hp1184__Helicobacter_pylori_26695_	0.0	0	300
gb|NP_217362_1|ARO_3003955|efpA__Mycobacterium_tuberculosis_H37Rv_	0.0	0	46
gb|NP_248846_1|ARO_3003679|TriA__Pseudomonas_aeruginosa_PAO1_	0.0	1	300
gb|NP_248847_1|ARO_3003680|TriB__Pseudomonas_aeruginosa_PAO1_	0.0	0	300
gb|NP_248848_1|ARO_3003681|TriC__Pseudomonas_aeruginosa_PAO1_	0.0	0	298
gb|NP_249116_1|ARO_3000377|MexA__Pseudomonas_aeruginosa_PAO1_	0.0	0	163
gb|NP_249118_1|ARO_3000379|OprM__Pseudomonas_aeruginosa_PAO1_	0.0	0	140
gb|NP_249397_1|ARO_3002679|catB7__Pseudomonas_aeruginosa_PAO1_	0.0	0	71
gb|NP_249820_1|ARO_3000149|fosA__Pseudomonas_aeruginosa_PAO1_	0.0	0	63
gb|NP_250052_1|ARO_3004077|PmpM__Pseudomonas_aeruginosa_PAO1_	0.0	0	300
